raw_title,detail_url,view_price,view_fee,item_loc,view_sales,comment_count,user_id,nick,icon,comment_url,shopLink,shopcard.isTmall
新疆风味红杏干杏脯250g吊干杏杏肉树上酸杏休闲零食罐装果脯蜜饯,//item.taobao.com/item.htm?id=654932560830&ns=1&abbucket=10#detail,10.8,25.0,广东 广州,3,3.0,2212490792347,aa离人涙,[],//item.taobao.com/item.htm?id=654932560830&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2212490792347,False
新疆阿克苏树上吊死自然风干杏干无添加孕妇零食果脯伊犁小白杏干,//detail.tmall.com/item.htm?id=662407858718&ns=1&abbucket=10,46.44,99.0,新疆 巴音郭楞,3,1.0,2208910110192,馋氏旗舰店,"['天猫宝贝', '新品']",//detail.tmall.com/item.htm?id=662407858718&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2208910110192,True
蜜禾新疆红杏干杏脯500g吊干杏杏肉树上酸杏子零食罐装果脯蜜饯,//item.taobao.com/item.htm?id=643728674727&ns=1&abbucket=10#detail,20.46,25.0,安徽 宣城,3,4.0,2208680298219,永英食品企业店,[],//item.taobao.com/item.htm?id=643728674727&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2208680298219,False
【一号冰川】无添加天然孕妇特级新疆小白杏干特产零食吊死干果脯,//detail.tmall.com/item.htm?id=662786327562&ns=1&abbucket=10,46.31,99.0,新疆 巴音郭楞,3,2.0,2208910110192,馋氏旗舰店,"['天猫宝贝', '新品']",//detail.tmall.com/item.htm?id=662786327562&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2208910110192,True
包邮无添加零食果脯新疆特产杏脯果干甜杏肉杏条500g*2袋沙迪克,//item.taobao.com/item.htm?id=598612927265&ns=1&abbucket=10#detail,68.5,0.0,北京,3,12.0,2354703785,xyy7815燕子,[],//item.taobao.com/item.htm?id=598612927265&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2354703785,False
黄杏干酸甜特级新疆特产土耳其树上吊干杏脯天然无糖杏肉干无添加,//item.taobao.com/item.htm?id=616468775076&ns=1&abbucket=10#detail,39.0,0.0,新疆 巴音郭楞,3,11.0,1104294040,liangyan20032012,[],//item.taobao.com/item.htm?id=616468775076&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=1104294040,False
良品铺子红杏干杏脯500g罐装新疆吊杏肉树上酸杏子孕妇零食果脯蜜,//item.taobao.com/item.htm?id=659538919409&ns=1&abbucket=10#detail,17.9,30.0,广东 广州,3,35.0,2212806369897,宇人百货2,['公益宝贝'],//item.taobao.com/item.htm?id=659538919409&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2212806369897,False
120克杏仁坚果原味生甜杏仁新疆特产轮台小白杏仁 豪霞利克甜杏仁,//item.taobao.com/item.htm?id=614799045862&ns=1&abbucket=10#detail,18.0,0.0,新疆 巴音郭楞,3,4.0,2207653617716,杏宝大地,[],//item.taobao.com/item.htm?id=614799045862&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2207653617716,False
2021年新货新疆吊干杏小红杏杏干甜大果杏仁两吃果脯杏天然吊死干,//item.taobao.com/item.htm?id=662079593510&ns=1&abbucket=10#detail,48.8,999.0,新疆 阿克苏,3,3.0,2212835996547,乐乐生鲜企业店,[],//item.taobao.com/item.htm?id=662079593510&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2212835996547,False
新疆原味坚果零食杏脯树上吊干杏果干无添加酸甜无糖2021年新货,//item.taobao.com/item.htm?id=633800923169&ns=1&abbucket=10#detail,28.0,6.0,广东 惠州,3,30.0,276617988,ruby_tao2006,[],//item.taobao.com/item.htm?id=633800923169&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=276617988,False
简农古树杏干120g*4袋独立包装新疆特产无核杏干杏肉休闲零食,//item.taobao.com/item.htm?id=660943100935&ns=1&abbucket=10#detail,55.0,20.0,陕西 西安,3,,3886045752,轩原食品,[],//item.taobao.com/item.htm?id=660943100935&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=3886045752,False
新疆小红杏干2斤新货特级大果无添加伊利树上吊干杏果脯干特产1斤,//item.taobao.com/item.htm?id=639653269541&ns=1&abbucket=10#detail,29.9,0.0,新疆 阿克苏,3,50.0,2550245350,沐曦农场主,[],//item.taobao.com/item.htm?id=639653269541&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2550245350,False
土耳其风味杏干500g树上天然吊干杏脯无核新疆特产零食小吃散装,//item.taobao.com/item.htm?id=660526201206&ns=1&abbucket=10#detail,23.37,25.0,上海,3,3.0,2209178955908,莹莹姐家工厂,[],//item.taobao.com/item.htm?id=660526201206&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2209178955908,False
杏干杏脯无添加天然特级新鲜原味树上干杏伊犁新疆杏肉杏干吊干杏,//item.taobao.com/item.htm?id=582953353292&ns=1&abbucket=10#detail,19.9,0.0,新疆 乌鲁木齐,3,13.0,4163595770,兮木的干果铺子,['公益宝贝'],//item.taobao.com/item.htm?id=582953353292&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=4163595770,False
新疆特产土耳其大黑杏干天然无添加无核黑杏脯甜杏肉500g袋装零食,//item.taobao.com/item.htm?id=657539322561&ns=1&abbucket=10#detail,36.8,0.0,新疆 乌鲁木齐,3,6.0,1908530072,xiaowangge90,[],//item.taobao.com/item.htm?id=657539322561&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=1908530072,False
英吉沙甜杏肉小小的我新疆甜杏肉果脯蜜饯杏干果干孕妇解馋零食,//item.taobao.com/item.htm?id=660592171399&ns=1&abbucket=10#detail,27.94,25.0,上海,3,1.0,2209949508962,优选食品企业店,[],//item.taobao.com/item.htm?id=660592171399&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2209949508962,False
新疆红杏干杏脯吊干杏杏肉树上酸杏子休闲零食袋装果脯蜜饯,//detail.tmall.com/item.htm?id=647509484632&ns=1&abbucket=10,16.39,15.0,陕西 咸阳,3,18.0,2211838885800,鑫隆尚品食品专营店,"['天猫宝贝', '公益宝贝']",//detail.tmall.com/item.htm?id=647509484632&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2211838885800,True
新疆四团吊干杏特产酸甜红杏干树上干吊死干杏肉脯有核无添加无糖,//detail.tmall.com/item.htm?id=661640040719&ns=1&abbucket=10,50.05,99.0,新疆 阿克苏,3,1.0,2207328161985,酷壹点旗舰店,"['天猫宝贝', '新品']",//detail.tmall.com/item.htm?id=661640040719&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2207328161985,True
新疆阿克苏四团兵团小红杏天然树上吊死干大甜杏干无添加特级500g,//detail.tmall.com/item.htm?id=662794087642&ns=1&abbucket=10,50.05,99.0,新疆 阿克苏,3,1.0,2207328161985,酷壹点旗舰店,"['天猫宝贝', '新品']",//detail.tmall.com/item.htm?id=662794087642&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2207328161985,True
新疆杏干树上干杏天然级无添加四团吊干杏吊死杏干500g特产21新货,//item.taobao.com/item.htm?id=601043962278&ns=1&abbucket=10#detail,27.8,0.0,新疆 乌鲁木齐,3,19.0,826810811,cuixiaf,['公益宝贝'],//item.taobao.com/item.htm?id=601043962278&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=826810811,False
新疆阿克苏四团吊干杏特级新鲜天然无添加树上熟原味晾晒干小红杏,//item.taobao.com/item.htm?id=624625767725&ns=1&abbucket=10#detail,52.0,0.0,新疆 巴音郭楞,3,37.0,2208335993540,万幸得以相识相知,[],//item.taobao.com/item.htm?id=624625767725&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2208335993540,False
风兮果园 玫瑰杏干450g/罐 新疆黑杏干 去核杏干 肉厚果香,//item.taobao.com/item.htm?id=655698152298&ns=1&abbucket=10#detail,42.5,0.0,新疆 乌鲁木齐,3,,914470601,zenobianana,[],//item.taobao.com/item.htm?id=655698152298&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=914470601,False
丝路印象干果新疆杏干来自新疆的礼物杏干杏脯杏条无核杏肉脯果脯,//item.taobao.com/item.htm?id=662208371326&ns=1&abbucket=10#detail,17.84,20.0,上海,3,2.0,2210985211992,tb524503827379,[],//item.taobao.com/item.htm?id=662208371326&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2210985211992,False
疆瀚新疆杏干树上干杏天然级无添加四团吊干杏吊死杏干500g新货,//item.taobao.com/item.htm?id=662898667854&ns=1&abbucket=10#detail,37.52,25.0,新疆 乌鲁木齐,3,,2212194432885,靠自己去改变33,[],//item.taobao.com/item.htm?id=662898667854&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2212194432885,False
【天山风味】新疆天山无核杏干 软糯酸甜滋润心田 120g/袋.,//item.taobao.com/item.htm?id=659972201688&ns=1&abbucket=10#detail,66.24,999.0,浙江 杭州,3,5.0,2212720661851,tb3394906016,[],//item.taobao.com/item.htm?id=659972201688&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2212720661851,False
新疆杏干2021新货无添加天然吊死干500g特级吊干杏伊犁树上干杏干,//item.taobao.com/item.htm?id=600509520580&ns=1&abbucket=10#detail,25.8,0.0,新疆 阿克苏,3,6.0,2206432709694,西域大大陈,['公益宝贝'],//item.taobao.com/item.htm?id=600509520580&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2206432709694,False
新疆风味红杏干杏脯250g吊干杏杏肉树上酸杏休闲零食罐装果脯蜜饯,//item.taobao.com/item.htm?id=654952564046&ns=1&abbucket=10#detail,10.8,25.0,广东 广州,3,2.0,2212539791613,aa花若兮,[],//item.taobao.com/item.htm?id=654952564046&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2212539791613,False
新日期新疆特产土耳其大黑杏干甜杏干杏脯无核杏肉500g,//item.taobao.com/item.htm?id=662098429266&ns=1&abbucket=10#detail,35.88,100.0,江苏 南京,3,,2212679249725,厨房氢简,[],//item.taobao.com/item.htm?id=662098429266&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2212679249725,False
伊犁特级大吊干杏新疆特产500g四团树上杏干天然无添加杏脯干新货,//item.taobao.com/item.htm?id=630093271876&ns=1&abbucket=10#detail,28.8,0.0,新疆 乌鲁木齐,3,44.0,2207926881627,疆味粉窝,['金牌卖家'],//item.taobao.com/item.htm?id=630093271876&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2207926881627,False
杏干新疆特产无添加蔗糖天然原味孕妇树上干杏吊死干四团吊干杏,//item.taobao.com/item.htm?id=636113426597&ns=1&abbucket=10#detail,28.9,12.0,新疆 巴音郭楞,3,11.0,2206510748148,疆肥肥,[],//item.taobao.com/item.htm?id=636113426597&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2206510748148,False
倍滋倍味杏干土耳其大黑杏干新疆吊干杏干果脯无核杏肉干特产,//item.taobao.com/item.htm?id=662557726411&ns=1&abbucket=10#detail,27.72,999.0,广东 河源,3,2.0,2212723713811,tb474992365,[],//item.taobao.com/item.htm?id=662557726411&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2212723713811,False
新疆无核黄杏脯500g新货无添加土耳其风味吊干杏干不加糖大黑杏脯,//detail.tmall.com/item.htm?id=662256959718&ns=1&abbucket=10,35.0,0.0,新疆 伊犁,3,1.0,2209504758648,每悠旗舰店,"['天猫宝贝', '新品']",//detail.tmall.com/item.htm?id=662256959718&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2209504758648,True
库车树上小白杏干天然特级新疆张涛特产无添加孕妇天然零食偏酸,//item.taobao.com/item.htm?id=596154422548&ns=1&abbucket=10#detail,21.8,0.0,新疆 哈密,3,13.0,10889361,约拿jonah,"['分组-服务', '公益宝贝']",//item.taobao.com/item.htm?id=596154422548&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=10889361,False
新疆特产双色无核黑黄杏干杏肉杏脯树上干杏吊干杏蜜饯果脯包邮,//item.taobao.com/item.htm?id=584945584875&ns=1&abbucket=10#detail,35.8,0.0,新疆 乌鲁木齐,3,10.0,4224011220,优佳优集,[],//item.taobao.com/item.htm?id=584945584875&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=4224011220,False
大黑杏干新疆特产特级香甜软糯散装天然无添加甜杏干杏脯500g包邮,//item.taobao.com/item.htm?id=634369098263&ns=1&abbucket=10#detail,39.8,0.0,新疆 乌鲁木齐,3,9.0,1579167488,8印象西域8,['公益宝贝'],//item.taobao.com/item.htm?id=634369098263&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=1579167488,False
切糕王子天然树吊杏干休闲食品零食小吃无添加天然新疆杏肉果脯,//item.taobao.com/item.htm?id=660450750305&ns=1&abbucket=10#detail,35.9,888.0,浙江 金华,3,,72517282,qiu6068,[],//item.taobao.com/item.htm?id=660450750305&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=72517282,False
2021年新疆库车小白杏干500g自然风干树上新鲜散装酸甜杏干包邮,//detail.tmall.com/item.htm?id=657345046101&ns=1&abbucket=10,32.25,0.0,新疆 乌鲁木齐,3,,3322323560,喜利发食品旗舰店,"['天猫宝贝', '新品']",//detail.tmall.com/item.htm?id=657345046101&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=3322323560,True
吊干杏500g包邮散装称重新疆杏干果脯蜜饯办公室休闲零食,//detail.tmall.com/item.htm?id=662409478526&ns=1&abbucket=10,16.51,99.0,天津,3,,2208910110192,馋氏旗舰店,"['天猫宝贝', '新品']",//detail.tmall.com/item.htm?id=662409478526&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2208910110192,True
无核杏干果脯杏肉杏脯红杏干非新疆吊干添加蜜饯零食天然酸果干,//detail.tmall.com/item.htm?id=657112143626&ns=1&abbucket=10,25.15,25.0,浙江 杭州,3,1.0,2212611990243,克拉日记旗舰店,"['天猫宝贝', '新品']",//detail.tmall.com/item.htm?id=657112143626&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2212611990243,True
新疆吊干杏四团树上干杏脯吊死干特级杏干2斤无添加天然杏子杏仁,//detail.tmall.com/item.htm?id=656632170646&ns=1&abbucket=10,53.37,25.0,浙江 杭州,3,1.0,2212611990243,克拉日记旗舰店,"['天猫宝贝', '新品']",//detail.tmall.com/item.htm?id=656632170646&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2212611990243,True
杏埔肉.吊干杏干新疆 新鲜杏干肉杏埔干杏果果脯水果干红杏干,//detail.tmall.com/item.htm?id=656786834444&ns=1&abbucket=10,40.26,25.0,浙江 杭州,3,,2212611990243,克拉日记旗舰店,"['天猫宝贝', '新品']",//detail.tmall.com/item.htm?id=656786834444&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2212611990243,True
新货新疆吊干杏四团树上吊死干杏干非特级 农家甜杏干,//detail.tmall.com/item.htm?id=608766053910&ns=1&abbucket=10,28.0,999.0,河北 沧州,3,94.0,4184446762,姜三姐旗舰店,['天猫宝贝'],//detail.tmall.com/item.htm?id=608766053910&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=4184446762,True
杏脯杏肉干孕期无添加天然无核不熏硫黄金甜酸比新疆喀什袋装特产,//detail.tmall.com/item.htm?id=625941479129&ns=1&abbucket=10,39.8,0.0,江苏 常州,3,87.0,2207972801931,帮一把消费帮扶旗舰店,"['天猫宝贝', '公益宝贝']",//detail.tmall.com/item.htm?id=625941479129&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2207972801931,True
新疆喀什特产无核色买提甜杏肉孕妇零食小小的我28g*6包,//item.taobao.com/item.htm?id=631635500363&ns=1&abbucket=10#detail,39.9,30.0,江苏 常州,3,0.0,2200658672258,德源农林商城,[],//item.taobao.com/item.htm?id=631635500363&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2200658672258,False
小金杏果干水果干果脯蜜饯零食无核杏肉杏脯500g新疆伊犁杏干干杏,//item.taobao.com/item.htm?id=616670463342&ns=1&abbucket=10#detail,29.0,0.0,新疆 哈密,3,1.0,2206892379523,新哈食品企业店,"['分组-服务', '公益宝贝']",//item.taobao.com/item.htm?id=616670463342&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2206892379523,False
新疆杏干新疆吊丝干小白杏吊干杏树上杏500g/袋甜杏风干杏2袋包邮,//item.taobao.com/item.htm?id=538830140188&ns=1&abbucket=10#detail,38.6,9.0,新疆 乌鲁木齐,3,4.0,1086325979,xjxiyuloulan,[],//item.taobao.com/item.htm?id=538830140188&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=1086325979,False
南凯新疆杏肉227g盒装无核软糯酸甜果脯蜜饯办公室解馋休闲小零食,//item.taobao.com/item.htm?id=650774383255&ns=1&abbucket=10#detail,18.6,32.0,山西 太原,3,13.0,122722975,奕奕零食,['金牌卖家'],//item.taobao.com/item.htm?id=650774383255&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=122722975,False
2021新疆特产杏干杏肉无添加天然非大黑杏脯特树上吊死干杏干散级,//item.taobao.com/item.htm?id=582931774565&ns=1&abbucket=10#detail,29.8,90.0,新疆 乌鲁木齐,3,40.0,83431610,雪雪卡卡,[],//item.taobao.com/item.htm?id=582931774565&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=83431610,False
进口大杏干土耳其农家特产pk新疆不添加杏肉无核天然吊死干250克,//item.taobao.com/item.htm?id=545050250378&ns=1&abbucket=10#detail,25.0,15.0,上海,3,2.0,2109757556,enjoy716308,[],//item.taobao.com/item.htm?id=545050250378&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2109757556,False
【麦德龙】荟食 FINE LIFE 新疆杏脯酸甜杏干杏肉 250g,//item.taobao.com/item.htm?id=567490269358&ns=1&abbucket=10#detail,22.0,30.0,上海,3,17.0,2174558845,惠宜明庭代购,[],//item.taobao.com/item.htm?id=567490269358&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2174558845,False
良品铺子吊干杏干500g杏脯非新疆杏肉干无红杏干添加天然酸甜果干,//item.taobao.com/item.htm?id=657982478140&ns=1&abbucket=10#detail,18.8,100.0,浙江 杭州,3,8.0,847935334,云中飞城,[],//item.taobao.com/item.htm?id=657982478140&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=847935334,False
无核杏干500g新疆特级偏酸红杏果脯杏子吊干天然杏脯散装零食250g,//item.taobao.com/item.htm?id=660506339878&ns=1&abbucket=10#detail,15.73,999.0,河南 开封,3,2.0,2212746583618,欧敏8,[],//item.taobao.com/item.htm?id=660506339878&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2212746583618,False
腾飞荣达新疆杏肉250g甘草杏无核大杏干酸甜杏零食小袋装蜜饯果干,//item.taobao.com/item.htm?id=655461420957&ns=1&abbucket=10#detail,19.07,99.0,浙江 金华,3,3.0,2212343415829,王雯综合副食店,[],//item.taobao.com/item.htm?id=655461420957&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2212343415829,False
新疆蜜饯杏肉水果干休闲酸甜果脯无核红杏干杏脯杏子肉500克包装,//item.taobao.com/item.htm?id=655023309865&ns=1&abbucket=10#detail,25.8,15.0,广东 广州,3,10.0,872679305,斯兰扎克64,[],//item.taobao.com/item.htm?id=655023309865&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=872679305,False
真庄杏干果脯新疆特产儿童孕妇可食用零食杏肉杏干,//detail.tmall.com/item.htm?id=652209101164&ns=1&abbucket=10,13.76,50.0,广东 深圳,3,4.0,2208936823499,真荘旗舰店,['天猫宝贝'],//detail.tmall.com/item.htm?id=652209101164&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2208936823499,True
新疆特产黑杏夹核桃仁500g无添加天然杏干杏脯包核桃仁独立小包装,//detail.tmall.com/item.htm?id=662593326324&ns=1&abbucket=10,50.05,99.0,新疆 哈密,3,2.0,2211435292548,脆进士旗舰店,"['天猫宝贝', '新品']",//detail.tmall.com/item.htm?id=662593326324&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2211435292548,True
新疆特产伊犁树上杏干小红杏吊干杏天然无糖无添加杏仁500g包邮,//detail.tmall.com/item.htm?id=661792124753&ns=1&abbucket=10,48.76,99.0,新疆 乌鲁木齐,3,,2211435292548,脆进士旗舰店,"['天猫宝贝', '新品']",//detail.tmall.com/item.htm?id=661792124753&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2211435292548,True
南凯新疆杏肉500g包邮甘草杏无核大杏干酸甜杏脯袋装蜜饯,//detail.tmall.com/item.htm?id=662566182520&ns=1&abbucket=10,34.19,99.0,天津,3,2.0,2211435292548,脆进士旗舰店,"['天猫宝贝', '新品']",//detail.tmall.com/item.htm?id=662566182520&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2211435292548,True
二象限32四团吊干杏500g/袋新疆特产树上杏干包邮,//item.taobao.com/item.htm?id=596224505571&ns=1&abbucket=10#detail,67.0,999.0,陕西 西安,3,53.0,843816152,健祥店铺,['公益宝贝'],//item.taobao.com/item.htm?id=596224505571&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=843816152,False
新疆2021新货库车小白杏特级超甜无添加树上杏干无添加吊干杏无糖,//item.taobao.com/item.htm?id=655187972611&ns=1&abbucket=10#detail,14.96,25.0,广东 广州,3,1.0,2212526087440,aa若别离,[],//item.taobao.com/item.htm?id=655187972611&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2212526087440,False
小小的我新疆甜杏肉孕妇休闲零食杏干果干果脯天然无添加无核224g,//detail.tmall.com/item.htm?id=652320020711&ns=1&abbucket=10,64.0,18.0,江苏 常州,3,15.0,2211340469078,小小的我旗舰店,['天猫宝贝'],//detail.tmall.com/item.htm?id=652320020711&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2211340469078,True
【麦德龙】METRO chef无核杏干250g原味杏肉新疆喀什特产干果,//item.taobao.com/item.htm?id=639764983442&ns=1&abbucket=10#detail,55.0,30.0,上海,3,8.0,2174558845,惠宜明庭代购,[],//item.taobao.com/item.htm?id=639764983442&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2174558845,False
新疆新款特级杏干伊犁树上杏肉吊干杏零食原味真空包装 500g每袋,//item.taobao.com/item.htm?id=627660193793&ns=1&abbucket=10#detail,28.9,0.0,新疆 乌鲁木齐,3,18.0,406184029,鸟市一哥,['金牌卖家'],//item.taobao.com/item.htm?id=627660193793&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=406184029,False
新疆沙漠客杏干夹核桃仁500g/袋零食杏脯阿克苏185核桃仁包邮,//item.taobao.com/item.htm?id=656052344954&ns=1&abbucket=10#detail,53.0,0.0,新疆 乌鲁木齐,3,5.0,2645833758,ejimu,[],//item.taobao.com/item.htm?id=656052344954&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2645833758,False
新疆黄杏脯  干果杏肉 无核杏干 杏肉500g 无核果脯  零食  甜食,//item.taobao.com/item.htm?id=572028053315&ns=1&abbucket=10#detail,35.8,0.0,新疆 阿勒泰,3,9.0,79100448,lurui1985,"['金牌卖家', '公益宝贝']",//item.taobao.com/item.htm?id=572028053315&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=79100448,False
新疆特产吊死干小红杏干一杏两吃树上熟杏干纯天然休闲小零食,//item.taobao.com/item.htm?id=630747015678&ns=1&abbucket=10#detail,19.9,0.0,新疆 乌鲁木齐,3,5.0,2208158096213,新疆优品易购,[],//item.taobao.com/item.htm?id=630747015678&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2208158096213,False
新疆特产500g无添加手工天然零吊干杏黑杏干杏脯夹核桃仁杏包仁,//item.taobao.com/item.htm?id=628623092676&ns=1&abbucket=10#detail,35.0,0.0,新疆 和田,3,1.0,729016289,吴宇佳886,['公益宝贝'],//item.taobao.com/item.htm?id=628623092676&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=729016289,False
新疆特产小红杏杏条酸甜口无添加500克,//item.taobao.com/item.htm?id=643533912669&ns=1&abbucket=10#detail,29.9,0.0,新疆 伊犁,3,1.0,2209770279043,马姑娘严选好物,[],//item.taobao.com/item.htm?id=643533912669&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2209770279043,False
轮台小白杏干21年新货 新疆特产天然库车杏脯无添加零食1000g包邮,//item.taobao.com/item.htm?id=605177359817&ns=1&abbucket=10#detail,32.0,0.0,新疆 巴音郭楞,3,6.0,3404712370,t_1520910441181_0889,[],//item.taobao.com/item.htm?id=605177359817&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=3404712370,False
新疆特产干果零食伊犁吊死干树上干杏库车小白杏小杏干 500g 包邮,//item.taobao.com/item.htm?id=592164515442&ns=1&abbucket=10#detail,29.0,16.0,新疆 乌鲁木齐,3,15.0,300498560,二十锒铛岁儿,['公益宝贝'],//item.taobao.com/item.htm?id=592164515442&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=300498560,False
500g杏包仁新疆杏脯肉夹核桃天然吊死杏干夹核桃仁干果零食蜜饯,//item.taobao.com/item.htm?id=615901876506&ns=1&abbucket=10#detail,36.6,0.0,新疆 乌鲁木齐,3,2.0,53831365,wubo132,['金牌卖家'],//item.taobao.com/item.htm?id=615901876506&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=53831365,False
简农新疆无核杏干2021新品新疆特产杏干120g4袋休闲小零食包邮,//item.taobao.com/item.htm?id=651667009375&ns=1&abbucket=10#detail,14.8,999.0,浙江 金华,3,17.0,1726993517,tb54348440,[],//item.taobao.com/item.htm?id=651667009375&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=1726993517,False
